gene,ensembl,name,pc1_loading,pc2_loading,category
OLFML3,ENSG00000116774,olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956],0.017294860532436864,-0.009842515886470725,neither
ADGRE4P,ENSG00000268758,"adhesion G protein-coupled receptor E4, pseudogene [Source:HGNC Symbol;Acc:HGNC:19240]",0.0141137674944337,-0.011002546512992002,neither
TNFRSF11B,ENSG00000164761,tumor necrosis factor receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909],0.012949717236379001,-0.010535282928879298,neither
LCP1,ENSG00000136167,lymphocyte cytosolic protein 1 (L-plastin) [Source:HGNC Symbol;Acc:HGNC:6528],0.016866049336500284,-0.00859822276468817,neither
NPR3,ENSG00000113389,natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945],0.008861528851448416,-0.015730429161961542,neither
GALNT5,ENSG00000136542,polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127],0.014001026739860896,0.013722102504497914,neither
KLF4,ENSG00000136826,Kruppel-like factor 4 (gut) [Source:HGNC Symbol;Acc:HGNC:6348],0.017802316260348647,-0.004512242558506884,neither
TSPAN14,ENSG00000108219,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],-0.016588819332080014,-0.012086491842567786,neither
UNC13A,ENSG00000130477,unc-13 homolog A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23150],0.016980999544984606,-0.012964374344847873,neither
DSC2,ENSG00000134755,desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036],0.01029109441899373,-0.01831039568740413,neither
HLA-DPA1,ENSG00000231389,"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",-0.006801428915321187,-0.0015194905116638767,neither
SPANXN1,ENSG00000203923,SPANX family member N1 [Source:HGNC Symbol;Acc:HGNC:33174],0.008567415763807542,-0.01700997061564057,neither
AC058791.1,ENSG00000226380,NA,0.002949055372775663,-0.019398768228859487,neither
PRNP,ENSG00000171867,prion protein [Source:HGNC Symbol;Acc:HGNC:9449],0.017595865813322484,-0.004767782948057121,neither
GALNT18,ENSG00000110328,polypeptide N-acetylgalactosaminyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:30488],0.015204442938974414,-0.014952057038545921,neither
GALC,ENSG00000054983,galactosylceramidase [Source:HGNC Symbol;Acc:HGNC:4115],0.00898865533199396,-0.018309503554346247,neither
HS3ST3A1,ENSG00000153976,heparan sulfate-glucosamine 3-sulfotransferase 3A1 [Source:HGNC Symbol;Acc:HGNC:5196],0.016921588303561982,-0.01144326758735438,neither
NDNF,ENSG00000173376,neuron-derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256],0.014767503145905407,0.00671946756093411,neither
NTRK3,ENSG00000140538,"neurotrophic tyrosine kinase, receptor, type 3 [Source:HGNC Symbol;Acc:HGNC:8033]",0.01822389065771995,-0.0052912430550139805,neither
ZYX,ENSG00000159840,zyxin [Source:HGNC Symbol;Acc:HGNC:13200],0.013384093985515863,-0.017548414848842706,neither
SH2D2A,ENSG00000027869,SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821],0.009247047236242548,-0.019121349010361936,neither
CSGALNACT1,ENSG00000147408,chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290],-0.012151820296081264,-0.015034090878423867,neither
GDPD5,ENSG00000158555,glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804],-0.016932199148732317,-0.007361524377057238,neither
RARRES2,ENSG00000106538,retinoic acid receptor responder (tazarotene induced) 2 [Source:HGNC Symbol;Acc:HGNC:9868],0.01043317899708082,0.011936092800906446,neither
PSD4,ENSG00000125637,pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096],0.013088539487028697,-0.01713371084786638,neither
RAC2,ENSG00000128340,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:HGNC:9802]",0.013468355621757582,-0.015943296910627933,neither
GPR176,ENSG00000166073,G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370],0.017022796296009574,0.01088645500972709,neither
KIF26B,ENSG00000162849,kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484],0.01592764574770461,0.00897867674483827,neither
CHST2,ENSG00000175040,carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970],0.010050895689226227,-0.018939337316515936,neither
MIR3142HG,ENSG00000253522,MIR3142 host gene [Source:HGNC Symbol;Acc:HGNC:51944],-0.017403126701285177,-0.011526489431708207,neither
NBEAP1,ENSG00000258590,neurobeachin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1007],0.017115630251276607,-0.005309199431462854,neither
RP13-895J2.7,ENSG00000255916,NA,0.00773481232457078,-0.019392775261422315,neither
IGFBP6,ENSG00000167779,insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475],0.01713401099694019,0.008295811536055688,neither
STON2,ENSG00000140022,stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652],0.013656182748121795,-0.006345253256053527,neither
RNF128,ENSG00000133135,"ring finger protein 128, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:21153]",0.01480239460245251,-0.015031965183983179,neither
ASF1B,ENSG00000105011,anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996],0.007308774333514364,-0.007011166795377085,neither
SPRY2,ENSG00000136158,sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270],0.0012532923549171862,-0.019261631079127105,neither
CNN1,ENSG00000130176,"calponin 1, basic, smooth muscle [Source:HGNC Symbol;Acc:HGNC:2155]",0.013429989560665432,0.014596325223138891,neither
RNASE1,ENSG00000129538,"ribonuclease, RNase A family, 1 (pancreatic) [Source:HGNC Symbol;Acc:HGNC:10044]",-0.0160420563323965,-0.012346254046435258,neither
CTHRC1,ENSG00000164932,collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831],-0.010946510835732452,-0.018838418817128198,neither
STAC,ENSG00000144681,SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353],0.014809942101053193,0.006805059591601069,neither
CTA-392C11.1,ENSG00000253802,NA,0.010409021430312358,-0.018038298257344303,neither
PPM1K,ENSG00000163644,"protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]",-0.015522369407361642,0.013143068159551016,neither
LINC01447,ENSG00000236078,long intergenic non-protein coding RNA 1447 [Source:HGNC Symbol;Acc:HGNC:50783],-0.010059112627135892,-0.019024147918921937,neither
RRAS,ENSG00000126458,related RAS viral (r-ras) oncogene homolog [Source:HGNC Symbol;Acc:HGNC:10447],0.01812595055235052,0.011152172677836213,neither
LINC00536,ENSG00000249917,long intergenic non-protein coding RNA 536 [Source:HGNC Symbol;Acc:HGNC:43645],0.015161109143020893,-0.012263619348226236,neither
PTCRA,ENSG00000171611,pre T-cell antigen receptor alpha [Source:HGNC Symbol;Acc:HGNC:21290],-0.01433289835592023,-0.013840424065027068,neither
AMOTL2,ENSG00000114019,angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812],0.013760903865716424,0.01552668681128224,neither
NHS,ENSG00000188158,NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820],0.015939834544530903,0.01166320009157211,neither
SFRP4,ENSG00000106483,secreted frizzled-related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778],0.008924283159424146,0.016908949371842983,neither
COL19A1,ENSG00000082293,"collagen, type XIX, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2196]",-0.011904591976112495,-0.017115912467041673,neither
TBX3,ENSG00000135111,T-box 3 [Source:HGNC Symbol;Acc:HGNC:11602],0.013908905996051378,-0.01158784083204765,neither
SNED1,ENSG00000162804,"sushi, nidogen and EGF-like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]",-0.009258001469597196,-0.012584302697023982,neither
LBP,ENSG00000129988,lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517],0.004483423768930912,0.010700967978274006,neither
BMP6,ENSG00000153162,bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073],0.014651328261075574,-0.01529512479235091,neither
KCNMB1,ENSG00000145936,potassium channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285],0.013064866633450294,0.015086672882304572,neither
PLEKHB1,ENSG00000021300,pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079],-0.01653550355624451,-0.013463560523217418,neither
ZCCHC5,ENSG00000179300,"zinc finger, CCHC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:22997]",0.0143825935223099,0.013645184085056855,neither
AC008991.1,ENSG00000267683,NA,-0.00948677947553241,0.0133053071763214,neither
ADRA2A,ENSG00000150594,adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281],0.01539438928649986,0.012888286120778207,neither
IDO1,ENSG00000131203,"indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]",0.009094676576105833,0.0030938708252680465,neither
PCSK6,ENSG00000140479,proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569],-0.015182880082536765,-0.015659084118451013,neither
ADGRE1,ENSG00000174837,adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336],0.018210872800792536,0.0025673060387278396,neither
HS3ST1,ENSG00000002587,heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194],-0.01229986857001013,-0.012178165149320547,neither
GALNT13,ENSG00000144278,polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242],0.0021256397765885356,-0.014131184741549811,neither
ECM2,ENSG00000106823,"extracellular matrix protein 2, female organ and adipocyte specific [Source:HGNC Symbol;Acc:HGNC:3154]",0.015942958053515425,0.014065582137431334,neither
FOLH1,ENSG00000086205,folate hydrolase (prostate-specific membrane antigen) 1 [Source:HGNC Symbol;Acc:HGNC:3788],-0.016539320992621526,-0.013524668450704313,neither
AP000479.1,ENSG00000255433,NA,0.016385191625385664,-0.0038411266247541584,neither
LYST,ENSG00000143669,lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968],-0.01737554536379134,0.009826515331011417,neither
LINC00639,ENSG00000259070,long intergenic non-protein coding RNA 639 [Source:HGNC Symbol;Acc:HGNC:27502],0.01591957558521783,0.0127273369277949,neither
NETO2,ENSG00000171208,neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644],0.015778552769326507,-0.014386246084331528,neither
NETO1,ENSG00000166342,neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823],0.017159733062755648,-0.009758302765906689,neither
SEMA3A,ENSG00000075213,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:HGNC Symbol;Acc:HGNC:10723]",7.398675165782789e-4,-0.018231935270103847,neither
SPRY4-IT1,ENSG00000281881,SPRY4 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:42394],-0.004515779218592449,-0.017255443779430644,neither
ITGA9,ENSG00000144668,integrin subunit alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145],-0.01010040952896578,-0.00563962019123953,neither
GRAP2,ENSG00000100351,GRB2-related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563],-0.015138107159343585,-0.014675296769683857,neither
HTRA3,ENSG00000170801,HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406],0.014916528497943025,0.009537078681876103,neither
MLLT11,ENSG00000213190,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:HGNC Symbol;Acc:HGNC:16997]",0.012216886843957032,-0.017708687295065705,neither
TUBA8,ENSG00000183785,tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410],-0.01645241063776978,-0.008005621015604784,neither
CAV1,ENSG00000105974,caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527],0.017657946573474265,0.010645586578709032,neither
EDNRB,ENSG00000136160,endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180],-0.01678688005924143,0.002480425426413136,neither
UGT3A2,ENSG00000168671,"UDP glycosyltransferase 3 family, polypeptide A2 [Source:HGNC Symbol;Acc:HGNC:27266]",0.012398092398506973,0.014664168527848541,neither
CDK2,ENSG00000123374,cyclin-dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771],-0.016291360199704764,-0.012558629839148688,neither
ZNF469,ENSG00000225614,zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216],0.016646461786879542,0.011051541366097092,neither
PLAT,ENSG00000104368,"plasminogen activator, tissue [Source:HGNC Symbol;Acc:HGNC:9051]",0.011702628725593897,-0.01645973426548618,neither
TYRP1,ENSG00000107165,tyrosinase-related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450],-0.0014467125024607962,0.01627224828298036,neither
CCDC3,ENSG00000151468,coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813],0.013791563211461763,0.014441636885838115,neither
WFDC1,ENSG00000103175,WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466],0.011433421139483306,0.014392065756462537,neither
AC093673.5,ENSG00000232533,NA,0.010725982427879406,-0.01978300368944462,neither
ADCYAP1R1,ENSG00000078549,adenylate cyclase activating polypeptide 1 (pituitary) receptor type I [Source:HGNC Symbol;Acc:HGNC:242],0.012303061250128403,-0.017087339317555236,neither
VCAN,ENSG00000038427,versican [Source:HGNC Symbol;Acc:HGNC:2464],0.014473156835292706,0.012786893554870386,neither
SGMS2,ENSG00000164023,sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395],0.01701770646997342,-0.011696464414089593,neither
SCN9A,ENSG00000169432,"sodium channel, voltage gated, type IX alpha subunit [Source:HGNC Symbol;Acc:HGNC:10597]",0.01593609109071589,0.007080235775600941,neither
MGAT5B,ENSG00000167889,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B [Source:HGNC Symbol;Acc:HGNC:24140]",0.014844297897270247,0.014758917499345017,neither
COL11A2,ENSG00000204248,"collagen, type XI, alpha 2 [Source:HGNC Symbol;Acc:HGNC:2187]",-0.009049018695239917,-0.014452374117160313,neither
PTPRU,ENSG00000060656,"protein tyrosine phosphatase, receptor type, U [Source:HGNC Symbol;Acc:HGNC:9683]",0.014628212377637522,-0.014195466962692143,neither
PCDH17,ENSG00000118946,protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267],0.009356319733976158,-0.012446786540204592,neither
ACTC1,ENSG00000159251,"actin, alpha, cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]",0.01656104753337978,0.013276835224613068,neither
CDT1,ENSG00000167513,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576],0.006421626137737225,-0.004686806564414729,neither
KCNN3,ENSG00000143603,"potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3 [Source:HGNC Symbol;Acc:HGNC:6292]",0.018276271276832744,-0.008771958064652587,neither
GBP2,ENSG00000162645,"guanylate binding protein 2, interferon-inducible [Source:HGNC Symbol;Acc:HGNC:4183]",0.008003604518856554,0.007486027121023787,neither
SYT13,ENSG00000019505,synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962],0.010212180710250127,-0.017929094582265454,neither
RP11-443P15.2,ENSG00000171658,NA,0.017859650120294116,0.007956680934120572,neither
BST2,ENSG00000130303,bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119],0.010084886353731334,0.012368746587135486,neither
RELN,ENSG00000189056,reelin [Source:HGNC Symbol;Acc:HGNC:9957],0.012596216800550404,-0.014800475636269851,neither
NHSL2,ENSG00000204131,NHS like 2 [Source:HGNC Symbol;Acc:HGNC:33737],0.013605785175738187,-0.008817623670959738,neither
CRMP1,ENSG00000072832,collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365],0.01545690279466937,-0.005244873112029631,neither
S100A9,ENSG00000163220,S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499],0.005585091963850683,-0.01923567734444544,neither
NUDT10,ENSG00000122824,nudix hydrolase 10 [Source:HGNC Symbol;Acc:HGNC:17621],0.008125277495310347,-0.01809429389512076,neither
MT1X,ENSG00000187193,metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405],0.012796423319293385,-0.015201186970746535,neither
CD82,ENSG00000085117,CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210],0.012655753012984184,-0.017421427611651684,neither
PMAIP1,ENSG00000141682,phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108],0.01365978024817415,-0.01365718357717741,neither
CYP2U1,ENSG00000155016,cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582],-0.01412622344988056,0.01691053711361613,neither
FAM135B,ENSG00000147724,family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029],0.016534900164033205,-0.010930309513821125,neither
CCK,ENSG00000187094,cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569],0.017083906366382576,-0.008981167573970007,neither
IGSF10,ENSG00000152580,immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384],0.015390287781208788,0.010253636074751092,neither
BMP7,ENSG00000101144,bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074],-0.01120809654620443,-0.016106316706390726,neither
POLR2F,ENSG00000100142,polymerase (RNA) II (DNA directed) polypeptide F [Source:HGNC Symbol;Acc:HGNC:9193],-0.016522590786485516,-0.009309126340934542,neither
SH3BGRL3,ENSG00000142669,SH3 domain binding glutamate-rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568],0.015977113057990034,-0.014202498123346431,neither
SERPINA5,ENSG00000188488,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5 [Source:HGNC Symbol;Acc:HGNC:8723]",-0.016078787912598067,-0.013696217945944306,neither
ANXA2,ENSG00000182718,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537],0.016047965469858917,0.011367805260948768,neither
RP11-284F21.9,ENSG00000272068,NA,-0.007374772323750878,-0.020035280969525747,neither
CTC-529P8.1,ENSG00000250072,NA,0.005863862986453397,-0.019255566984154007,neither
CPE,ENSG00000109472,carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303],0.015715178919724366,-0.010291913912538192,neither
CTC-523E23.5,ENSG00000269086,NA,-0.01185156389211699,-0.006362426052557021,neither
KRT16,ENSG00000186832,"keratin 16, type I [Source:HGNC Symbol;Acc:HGNC:6423]",0.018178897439247468,-0.004369483625682751,neither
TSPAN7,ENSG00000156298,tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854],-0.006980423677963086,-0.019935101815396244,neither
LMO7,ENSG00000136153,LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646],0.015283422763682638,0.012362905039023486,neither
RASSF4,ENSG00000107551,Ras association (RalGDS/AF-6) domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793],0.012742883087159014,0.009482617509629667,neither
ETV1,ENSG00000006468,ets variant 1 [Source:HGNC Symbol;Acc:HGNC:3490],0.004193362798263152,-0.012834096491738101,neither
AC008079.10,ENSG00000280007,NA,-0.016220443845228038,-0.009659916372624052,neither
TGFA,ENSG00000163235,transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765],0.009004909275150637,-0.015592150772290425,neither
IGF2,ENSG00000167244,insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466],0.013408289897836805,-0.013871060406677736,neither
MYBL1,ENSG00000185697,v-myb avian myeloblastosis viral oncogene homolog-like 1 [Source:HGNC Symbol;Acc:HGNC:7547],0.01364934725199098,0.005729341458845064,neither
STXBP1,ENSG00000136854,syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444],-0.01721703786600333,-0.009934445795757845,neither
XDH,ENSG00000158125,xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805],0.012805143985791126,-0.017511080183404283,neither
UBE2C,ENSG00000175063,ubiquitin conjugating enzyme E2C [Source:HGNC Symbol;Acc:HGNC:15937],0.007713685078199729,-0.005269162132981004,neither
